building_id,event_id,sample_type,qc_status,errors
TN_MANDOUS_2022_033084,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_025551,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033075,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033022,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033493,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000015,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000027,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_004692,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008664,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011502,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017506,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017585,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021964,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_026474,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029034,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000150,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000444,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_006456,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_009971,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011518,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017512,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017968,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_022775,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_026700,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029204,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_002409,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003332,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_006692,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008871,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011844,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018332,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018514,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_022795,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_027133,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029570,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003701,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003763,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_007573,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_013116,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_012857,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019024,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019020,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_023743,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028272,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030292,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003692,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003812,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_007985,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010514,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_012865,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019028,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019076,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_024082,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028270,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030888,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010462,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_014382,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_020001,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_020244,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028573,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028593,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030954,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_016927,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021218,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021224,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_025088,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028663,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033086,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_025565,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033076,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033023,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033501,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000016,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000029,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_004694,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008666,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011503,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017507,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017596,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021966,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_026476,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029036,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000206,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000452,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_006500,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010325,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011527,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017513,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017974,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_022777,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_026726,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029213,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_002411,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003499,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_006700,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008873,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011845,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018334,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018529,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_022796,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_027141,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029571,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003707,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003804,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_007578,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_013121,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_012858,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019026,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019022,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_023768,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028289,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030294,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003693,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003856,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_007993,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010523,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_012871,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019029,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019080,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_024087,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028280,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030915,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010463,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_014383,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_020002,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_020252,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028574,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028601,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030955,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_016928,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021225,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021227,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_025092,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028666,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033088,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_025708,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033081,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033026,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033509,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000018,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000040,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_004696,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008667,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011504,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017510,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017603,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021967,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_026477,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029037,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000221,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000601,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_006558,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011482,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011533,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017516,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018020,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_022782,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_026760,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029314,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_002415,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003578,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_006712,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008877,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011846,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018337,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018582,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_022797,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_027143,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029572,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003708,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003809,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_007589,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_013129,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_012859,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019035,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019025,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_023777,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028295,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030295,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003697,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003861,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008038,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010525,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_012880,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019030,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019084,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_024149,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028288,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030931,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010465,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_014387,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_020003,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_020359,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028590,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030956,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_016929,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021226,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021229,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_025095,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028676,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033108,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_025852,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033092,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033027,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033559,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000020,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000041,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_004697,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008668,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011512,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017514,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017604,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021969,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_026484,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029038,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000225,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000631,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_006600,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011489,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011537,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017519,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018031,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_022787,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_026765,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029383,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_002423,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003659,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_006730,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008880,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011850,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018338,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018592,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_022807,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_027155,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029574,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003710,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003819,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_007591,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_013159,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_012861,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019043,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019040,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_023788,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028319,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030296,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003702,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003865,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008244,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010533,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_012882,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019032,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019087,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_024266,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028302,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030950,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010466,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_014395,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_020004,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_020381,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028598,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030958,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_016931,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021232,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021230,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_025097,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028680,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033113,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_026140,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033095,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033028,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033567,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000022,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000045,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_004705,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008673,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011519,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017515,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017630,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021970,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_026506,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029039,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000231,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000658,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_006630,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011491,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011540,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017520,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018149,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_022788,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_026789,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029387,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_002424,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_006443,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_006792,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008881,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011851,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018341,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018593,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_022811,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_027167,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029577,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003715,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003827,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_007595,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_013177,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_012864,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019047,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019053,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_023929,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028346,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030298,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003703,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003871,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008247,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010535,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_012886,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019033,TN_MANDOUS_2022,SAR_ONLY,PASS,none
