building_id,event_id,event_name,district,disaster_type,label,label_name,confidence,evidence_type,evidence_source,evidence_url,sample_type,sar_pre_path,sar_post_path,optical_pre_path,optical_post_path,building_mask_path,chip_size,resolution,crs,geometry_hash,multi_event_flag,split
TN_VARDAH_2016_203019,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_203019/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_203019/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_203019/building_mask.npy,2,10.0,EPSG:32644,b5a581e648c59c10,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_092436,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_092436/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_092436/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_092436/building_mask.npy,3,10.0,EPSG:32644,4dd651d8205f41fb,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_116684,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_116684/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_116684/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_116684/building_mask.npy,4,10.0,EPSG:32644,73ead3a1c928d5f6,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_117563,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_117563/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_117563/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_117563/building_mask.npy,2,10.0,EPSG:32644,8ebfbb5a2e00ff62,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_144277,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_144277/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_144277/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_144277/building_mask.npy,2,10.0,EPSG:32644,353980077caf2fd4,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_173589,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_173589/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_173589/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_173589/building_mask.npy,1,10.0,EPSG:32644,951bf6c15461d862,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_203249,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_203249/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_203249/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_203249/building_mask.npy,1,10.0,EPSG:32644,2e7e5412ee83f157,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_122391,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_122391/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_122391/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_122391/building_mask.npy,1,10.0,EPSG:32644,d22bc6357e186019,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_150476,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,2,DESTROYED,HIGH,HIGH_RES_PRE_POST,UNOSAT detailed damage assessment shapes,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_150476/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_150476/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_150476/building_mask.npy,1,10.0,EPSG:32644,6b1dce273abba1b7,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_206189,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_206189/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_206189/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_206189/building_mask.npy,1,10.0,EPSG:32644,13de2b7465ddfe52,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_000020,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000020/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000020/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000020/building_mask.npy,2,10.0,EPSG:32644,70ca0994ab62dc3c,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_021855,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_021855/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_021855/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_021855/building_mask.npy,1,10.0,EPSG:32644,3c16b198ac418a3c,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_046573,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_046573/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_046573/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_046573/building_mask.npy,2,10.0,EPSG:32644,c3e7e4627baba684,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_071308,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_071308/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_071308/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_071308/building_mask.npy,1,10.0,EPSG:32644,a1378af3c167c683,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_096224,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_096224/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_096224/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_096224/building_mask.npy,2,10.0,EPSG:32644,401ddc181742e7eb,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_096279,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_096279/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_096279/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_096279/building_mask.npy,1,10.0,EPSG:32644,4bbfe8993382e05d,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_123828,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_123828/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_123828/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_123828/building_mask.npy,2,10.0,EPSG:32644,0a6c48ebd97f1d2b,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_153550,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_153550/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_153550/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_153550/building_mask.npy,2,10.0,EPSG:32644,22c7b41cb1b86c4b,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_183209,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_183209/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_183209/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_183209/building_mask.npy,2,10.0,EPSG:32644,a74d3767315c11df,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_000074,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000074/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000074/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000074/building_mask.npy,2,10.0,EPSG:32644,733536d850d36de1,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_000102,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000102/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000102/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000102/building_mask.npy,1,10.0,EPSG:32644,11e1a37a73fa8678,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_021917,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_021917/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_021917/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_021917/building_mask.npy,1,10.0,EPSG:32644,c68a0fd8221daaae,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_046601,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_046601/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_046601/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_046601/building_mask.npy,3,10.0,EPSG:32644,b7791548f17e8398,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_071322,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_071322/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_071322/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_071322/building_mask.npy,1,10.0,EPSG:32644,ea2318ccb154bcb7,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_077012,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_077012/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_077012/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_077012/building_mask.npy,1,10.0,EPSG:32644,0ee042e806d6a694,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_096514,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_096514/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_096514/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_096514/building_mask.npy,1,10.0,EPSG:32644,a8efebb6666ac7df,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_123868,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_123868/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_123868/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_123868/building_mask.npy,2,10.0,EPSG:32644,d86bee172f6dde12,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_153591,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_153591/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_153591/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_153591/building_mask.npy,1,10.0,EPSG:32644,bf6f460994674838,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_183258,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_183258/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_183258/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_183258/building_mask.npy,2,10.0,EPSG:32644,a317c0ea5efd9521,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_005021,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_005021/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_005021/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_005021/building_mask.npy,2,10.0,EPSG:32644,cb8944870cf49f02,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_005101,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_005101/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_005101/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_005101/building_mask.npy,2,10.0,EPSG:32644,db23c6ccc9b5520d,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_026803,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_026803/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_026803/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_026803/building_mask.npy,2,10.0,EPSG:32644,d1a76702f4e5968e,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_051545,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_051545/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_051545/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_051545/building_mask.npy,1,10.0,EPSG:32644,944b6381a0855eed,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_076282,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_076282/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_076282/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_076282/building_mask.npy,2,10.0,EPSG:32644,7973a2ab4277e72c,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_101269,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_101269/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_101269/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_101269/building_mask.npy,2,10.0,EPSG:32644,bd41aa7d0b5e0d61,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_128771,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_128771/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_128771/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_128771/building_mask.npy,2,10.0,EPSG:32644,7ea9b1857289e7ce,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_158535,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_158535/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_158535/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_158535/building_mask.npy,2,10.0,EPSG:32644,f528a8308f9adf54,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_188141,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_188141/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_188141/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_188141/building_mask.npy,2,10.0,EPSG:32644,3d6f24b28de8b271,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_009967,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,VALIDATED_EXISTING_DATASET,Google Open Buildings baseline validation,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_009967/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_009967/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_009967/building_mask.npy,1,10.0,EPSG:32644,77a97c1b733943da,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_010048,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_010048/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_010048/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_010048/building_mask.npy,2,10.0,EPSG:32644,0db110f77fce2db7,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_031750,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_031750/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_031750/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_031750/building_mask.npy,3,10.0,EPSG:32644,e1add3a372213fdc,MULTI_EVENT_BUILDING,train
TN_VARDAH_2016_056463,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_056463/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_056463/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_056463/building_mask.npy,2,10.0,EPSG:32644,b27739729a3122ba,MULTI_EVENT_BUILDING,train
