building_id,event_id,label,geometry_hash
TN_VARDAH_2016_168480,TN_VARDAH_2016,0,7737b64b9252a02f
TN_VARDAH_2016_198178,TN_VARDAH_2016,0,a823ed984a225d9e
TN_VARDAH_2016_019900,TN_VARDAH_2016,0,7419aa0e8d1a048b
TN_VARDAH_2016_019936,TN_VARDAH_2016,0,8b2e3e72e431b6ae
TN_VARDAH_2016_041761,TN_VARDAH_2016,0,459a43af20505943
TN_VARDAH_2016_091144,TN_VARDAH_2016,0,5c95dd876fb947e0
TN_VARDAH_2016_116036,TN_VARDAH_2016,0,6db3732513478631
TN_VARDAH_2016_143641,TN_VARDAH_2016,0,d7dd0d7916404d76
TN_VARDAH_2016_173338,TN_VARDAH_2016,0,89ccc2e1cda440b7
TN_VARDAH_2016_203018,TN_VARDAH_2016,0,afb3b8540619ec87
TN_VARDAH_2016_092253,TN_VARDAH_2016,0,f1612719b43f8197
TN_VARDAH_2016_116662,TN_VARDAH_2016,0,994b15329d6aefa7
TN_VARDAH_2016_117456,TN_VARDAH_2016,0,110bf9ef05c4f507
TN_VARDAH_2016_144180,TN_VARDAH_2016,0,fadd8d4be38629d9
TN_VARDAH_2016_173576,TN_VARDAH_2016,0,634713e6b08d692e
TN_VARDAH_2016_203228,TN_VARDAH_2016,0,2e4bef35e4e5d9f1
TN_VARDAH_2016_122303,TN_VARDAH_2016,0,8a301fa202b47b55
TN_VARDAH_2016_150254,TN_VARDAH_2016,0,22a42d35a3e66b64
TN_VARDAH_2016_206178,TN_VARDAH_2016,0,57d83bf848341287
TN_VARDAH_2016_000092,TN_VARDAH_2016,0,95cd6d538df6f0dd
TN_VARDAH_2016_046571,TN_VARDAH_2016,0,aba12fa21804331a
TN_VARDAH_2016_071307,TN_VARDAH_2016,0,1ed255d01f9e6e2b
TN_VARDAH_2016_076099,TN_VARDAH_2016,0,78a1a6a9468ac076
TN_VARDAH_2016_096277,TN_VARDAH_2016,0,064eaae9cd51ab01
TN_VARDAH_2016_123826,TN_VARDAH_2016,0,1e5495149cdf60c7
TN_VARDAH_2016_153549,TN_VARDAH_2016,0,2c35bc67d5562965
TN_VARDAH_2016_183208,TN_VARDAH_2016,0,dff06112c8adf74b
TN_VARDAH_2016_000073,TN_VARDAH_2016,0,5cb0272b6b191cab
TN_VARDAH_2016_000098,TN_VARDAH_2016,0,7a53b71b04408547
TN_VARDAH_2016_021912,TN_VARDAH_2016,0,81573cb9c1f0dade
TN_VARDAH_2016_046597,TN_VARDAH_2016,0,6c7b6b73ea29a682
TN_VARDAH_2016_071313,TN_VARDAH_2016,0,5d31e30ddac88705
TN_VARDAH_2016_076631,TN_VARDAH_2016,1,4141b4ae8bc46064
TN_VARDAH_2016_096488,TN_VARDAH_2016,1,f370e79c954a53bd
TN_VARDAH_2016_123866,TN_VARDAH_2016,0,cc5e0349ba9ad265
TN_VARDAH_2016_153586,TN_VARDAH_2016,1,72a030555bd34748
TN_VARDAH_2016_183255,TN_VARDAH_2016,0,5330fec681664ecb
TN_VARDAH_2016_005019,TN_VARDAH_2016,0,85fc6bb193bba8a3
TN_VARDAH_2016_005086,TN_VARDAH_2016,0,f397c133d4fcf404
TN_VARDAH_2016_026801,TN_VARDAH_2016,0,7d59b3de7d42dce4
TN_VARDAH_2016_051544,TN_VARDAH_2016,1,ed3a81a7749034e6
TN_VARDAH_2016_076281,TN_VARDAH_2016,0,a0b4816a3a7a1f76
TN_VARDAH_2016_101189,TN_VARDAH_2016,0,bb5b3a279ea35b39
TN_VARDAH_2016_101267,TN_VARDAH_2016,0,7b0e234e5bdfd1f4
TN_VARDAH_2016_128769,TN_VARDAH_2016,0,4b9086c992e4cbea
TN_VARDAH_2016_158534,TN_VARDAH_2016,0,4be28652c4135357
TN_VARDAH_2016_188140,TN_VARDAH_2016,0,b33925a2a6842667
TN_VARDAH_2016_009966,TN_VARDAH_2016,0,18ecfa7a1dcff357
TN_VARDAH_2016_010035,TN_VARDAH_2016,0,e0f50ef150208028
TN_VARDAH_2016_031749,TN_VARDAH_2016,0,1684f54b199b33e0
TN_VARDAH_2016_056461,TN_VARDAH_2016,0,1973053ccfae8d89
TN_VARDAH_2016_081221,TN_VARDAH_2016,0,73f46bdb4be2abe2
TN_VARDAH_2016_106157,TN_VARDAH_2016,0,b94cdfa89129ab1a
TN_VARDAH_2016_106238,TN_VARDAH_2016,0,ad2c82f66ca694a0
TN_VARDAH_2016_133729,TN_VARDAH_2016,0,703f616a7de1f115
TN_VARDAH_2016_163456,TN_VARDAH_2016,0,1ecb1380fe04cff7
TN_VARDAH_2016_193148,TN_VARDAH_2016,0,44f48d4cb4d780f0
TN_VARDAH_2016_010031,TN_VARDAH_2016,0,9978d643ee2a060e
TN_VARDAH_2016_010272,TN_VARDAH_2016,1,da9b0c078cd3e61c
TN_VARDAH_2016_031855,TN_VARDAH_2016,2,e8e5337147884197
TN_VARDAH_2016_056509,TN_VARDAH_2016,0,a6e1ae38cbee6c98
TN_VARDAH_2016_081298,TN_VARDAH_2016,1,178455e8fa038606
TN_VARDAH_2016_106196,TN_VARDAH_2016,0,05fd54478cf27af8
TN_VARDAH_2016_106471,TN_VARDAH_2016,1,359e05d031a892e5
TN_VARDAH_2016_133795,TN_VARDAH_2016,0,30cf5f817e60c59e
TN_VARDAH_2016_163479,TN_VARDAH_2016,2,7bbcb1649b451179
TN_VARDAH_2016_193198,TN_VARDAH_2016,0,df12dc6fb2cc5255
TN_VARDAH_2016_014992,TN_VARDAH_2016,0,b7d7a85dc352da07
TN_VARDAH_2016_014978,TN_VARDAH_2016,0,5748dfee6101b50d
TN_VARDAH_2016_036727,TN_VARDAH_2016,2,19b3e9d08760cc56
TN_VARDAH_2016_061415,TN_VARDAH_2016,0,53f6ee7491ca1dc0
TN_VARDAH_2016_086167,TN_VARDAH_2016,0,a5cf352cfe5e5fc5
TN_VARDAH_2016_111108,TN_VARDAH_2016,0,3dc3642c6489fbb0
TN_VARDAH_2016_111252,TN_VARDAH_2016,0,ac63aed9612f6eb5
TN_VARDAH_2016_138705,TN_VARDAH_2016,1,950e4ed13b629da1
TN_VARDAH_2016_168489,TN_VARDAH_2016,0,9c72d1ab0e653575
TN_VARDAH_2016_198190,TN_VARDAH_2016,0,fa9b7fbef6b8fadd
TN_VARDAH_2016_019901,TN_VARDAH_2016,1,7e4772b910a35836
TN_VARDAH_2016_019947,TN_VARDAH_2016,0,62b7b6f3fd6bd022
TN_VARDAH_2016_041765,TN_VARDAH_2016,0,1c716960bcb002cd
TN_VARDAH_2016_066398,TN_VARDAH_2016,0,1daf7d1689579c44
TN_VARDAH_2016_091146,TN_VARDAH_2016,0,cd5ad25c7532cfa4
TN_VARDAH_2016_116037,TN_VARDAH_2016,0,dc51c20a170972bb
TN_VARDAH_2016_116080,TN_VARDAH_2016,0,47abe39766763690
TN_VARDAH_2016_143645,TN_VARDAH_2016,1,1f811ee94a2bd279
TN_VARDAH_2016_173341,TN_VARDAH_2016,0,593321fca6344e71
TN_VARDAH_2016_203019,TN_VARDAH_2016,0,b5a581e648c59c10
TN_VARDAH_2016_092436,TN_VARDAH_2016,0,4dd651d8205f41fb
TN_VARDAH_2016_116684,TN_VARDAH_2016,0,73ead3a1c928d5f6
TN_VARDAH_2016_117563,TN_VARDAH_2016,0,8ebfbb5a2e00ff62
TN_VARDAH_2016_144277,TN_VARDAH_2016,0,353980077caf2fd4
TN_VARDAH_2016_173589,TN_VARDAH_2016,1,951bf6c15461d862
TN_VARDAH_2016_203249,TN_VARDAH_2016,1,2e7e5412ee83f157
TN_VARDAH_2016_122391,TN_VARDAH_2016,0,d22bc6357e186019
TN_VARDAH_2016_150476,TN_VARDAH_2016,2,6b1dce273abba1b7
TN_VARDAH_2016_206189,TN_VARDAH_2016,1,13de2b7465ddfe52
TN_VARDAH_2016_000020,TN_VARDAH_2016,1,70ca0994ab62dc3c
TN_VARDAH_2016_021855,TN_VARDAH_2016,0,3c16b198ac418a3c
TN_VARDAH_2016_046573,TN_VARDAH_2016,0,c3e7e4627baba684
TN_VARDAH_2016_071308,TN_VARDAH_2016,1,a1378af3c167c683
TN_VARDAH_2016_096224,TN_VARDAH_2016,0,401ddc181742e7eb
TN_VARDAH_2016_096279,TN_VARDAH_2016,0,4bbfe8993382e05d
TN_VARDAH_2016_123828,TN_VARDAH_2016,0,0a6c48ebd97f1d2b
TN_VARDAH_2016_153550,TN_VARDAH_2016,1,22c7b41cb1b86c4b
TN_VARDAH_2016_183209,TN_VARDAH_2016,0,a74d3767315c11df
TN_VARDAH_2016_000074,TN_VARDAH_2016,0,733536d850d36de1
TN_VARDAH_2016_000102,TN_VARDAH_2016,1,11e1a37a73fa8678
TN_VARDAH_2016_021917,TN_VARDAH_2016,0,c68a0fd8221daaae
TN_VARDAH_2016_046601,TN_VARDAH_2016,1,b7791548f17e8398
TN_VARDAH_2016_071322,TN_VARDAH_2016,0,ea2318ccb154bcb7
TN_VARDAH_2016_077012,TN_VARDAH_2016,0,0ee042e806d6a694
TN_VARDAH_2016_096514,TN_VARDAH_2016,0,a8efebb6666ac7df
TN_VARDAH_2016_123868,TN_VARDAH_2016,0,d86bee172f6dde12
TN_VARDAH_2016_153591,TN_VARDAH_2016,0,bf6f460994674838
TN_VARDAH_2016_183258,TN_VARDAH_2016,1,a317c0ea5efd9521
TN_VARDAH_2016_005021,TN_VARDAH_2016,0,cb8944870cf49f02
TN_VARDAH_2016_005101,TN_VARDAH_2016,0,db23c6ccc9b5520d
TN_VARDAH_2016_026803,TN_VARDAH_2016,0,d1a76702f4e5968e
TN_VARDAH_2016_051545,TN_VARDAH_2016,0,944b6381a0855eed
TN_VARDAH_2016_076282,TN_VARDAH_2016,0,7973a2ab4277e72c
TN_VARDAH_2016_101269,TN_VARDAH_2016,0,bd41aa7d0b5e0d61
TN_VARDAH_2016_128771,TN_VARDAH_2016,0,7ea9b1857289e7ce
TN_VARDAH_2016_158535,TN_VARDAH_2016,0,f528a8308f9adf54
TN_VARDAH_2016_188141,TN_VARDAH_2016,1,3d6f24b28de8b271
TN_VARDAH_2016_009967,TN_VARDAH_2016,0,77a97c1b733943da
TN_VARDAH_2016_010048,TN_VARDAH_2016,1,0db110f77fce2db7
TN_VARDAH_2016_031750,TN_VARDAH_2016,1,e1add3a372213fdc
TN_VARDAH_2016_056463,TN_VARDAH_2016,1,b27739729a3122ba
TN_VARDAH_2016_081222,TN_VARDAH_2016,0,4fedfc9c5f679d12
TN_VARDAH_2016_106161,TN_VARDAH_2016,0,ebcea7de27657a08
TN_VARDAH_2016_106249,TN_VARDAH_2016,0,1b69205ccd878997
TN_VARDAH_2016_133733,TN_VARDAH_2016,0,c489f12d2c6da38c
TN_VARDAH_2016_163459,TN_VARDAH_2016,0,e92860c64dfdfe89
TN_VARDAH_2016_193149,TN_VARDAH_2016,0,3f90f4aeb8269817
TN_VARDAH_2016_010340,TN_VARDAH_2016,0,fa1f915635e85ca8
TN_VARDAH_2016_031860,TN_VARDAH_2016,0,4ef7cf77167c5082
TN_VARDAH_2016_056515,TN_VARDAH_2016,0,964f09b51461f136
TN_VARDAH_2016_081317,TN_VARDAH_2016,0,ffe5f0439cc3f92e
TN_VARDAH_2016_106197,TN_VARDAH_2016,1,4660a62dc47b7a0f
TN_VARDAH_2016_106472,TN_VARDAH_2016,0,41c38f17a04e3d15
TN_VARDAH_2016_133807,TN_VARDAH_2016,0,0b46fc9115a4e362
TN_VARDAH_2016_163481,TN_VARDAH_2016,0,453ab3cc99970b43
TN_VARDAH_2016_193211,TN_VARDAH_2016,0,18c289cfe28375fd
TN_VARDAH_2016_015012,TN_VARDAH_2016,0,bce0587546656b11
TN_VARDAH_2016_014979,TN_VARDAH_2016,0,dde8688a0816dfef
TN_VARDAH_2016_036732,TN_VARDAH_2016,1,c977898fee06b282
TN_VARDAH_2016_061418,TN_VARDAH_2016,0,6163b02876231f28
TN_VARDAH_2016_086168,TN_VARDAH_2016,0,3dc3da4bd19a40ad
TN_VARDAH_2016_111109,TN_VARDAH_2016,0,6d80717f1fd3f407
TN_VARDAH_2016_111263,TN_VARDAH_2016,0,333097e022cdeb13
TN_VARDAH_2016_138710,TN_VARDAH_2016,1,cc4ec946798a756b
TN_VARDAH_2016_168503,TN_VARDAH_2016,0,6aef4a88a4a0408f
TN_VARDAH_2016_198191,TN_VARDAH_2016,0,8afae72a2f696158
TN_VARDAH_2016_019904,TN_VARDAH_2016,2,c0da0aaaea74f69d
TN_VARDAH_2016_041766,TN_VARDAH_2016,0,92ce748ebacf4574
TN_VARDAH_2016_066403,TN_VARDAH_2016,0,1f5d16049fee3a66
TN_VARDAH_2016_091150,TN_VARDAH_2016,0,c23bf9b3c792e54a
TN_VARDAH_2016_116040,TN_VARDAH_2016,0,0549aae6f07796c9
TN_VARDAH_2016_143647,TN_VARDAH_2016,0,e85efb27f99dbc96
TN_VARDAH_2016_173342,TN_VARDAH_2016,0,4c8efd09813b6b09
TN_VARDAH_2016_203020,TN_VARDAH_2016,0,6f0b063771a8fdec
TN_VARDAH_2016_092535,TN_VARDAH_2016,0,51e6e56d146b13a7
TN_VARDAH_2016_116806,TN_VARDAH_2016,0,67a42ff2905121fe
TN_VARDAH_2016_117908,TN_VARDAH_2016,0,467bbbe956fa388a
TN_VARDAH_2016_173618,TN_VARDAH_2016,0,c3002cd6c5b00ed4
TN_VARDAH_2016_203252,TN_VARDAH_2016,0,fa94cebbd8a1002d
TN_VARDAH_2016_122455,TN_VARDAH_2016,0,f433c5d583d32982
TN_VARDAH_2016_153522,TN_VARDAH_2016,0,99b2c82dc1d35d88
TN_VARDAH_2016_206202,TN_VARDAH_2016,0,d714b559ef473ed6
TN_VARDAH_2016_000021,TN_VARDAH_2016,0,cb9e495439d2bfc7
TN_VARDAH_2016_000121,TN_VARDAH_2016,0,39a9d4dad1a1d5e5
TN_VARDAH_2016_021856,TN_VARDAH_2016,0,eaf75c371a3b5ad6
TN_VARDAH_2016_046574,TN_VARDAH_2016,0,ebf7d8544e375b4f
TN_VARDAH_2016_071309,TN_VARDAH_2016,0,44640a207dcaa45e
TN_VARDAH_2016_096225,TN_VARDAH_2016,0,f8ed032f2d5600b0
TN_VARDAH_2016_096286,TN_VARDAH_2016,1,802600a9af1500fa
TN_VARDAH_2016_123831,TN_VARDAH_2016,0,609abbfdb3434aaf
TN_VARDAH_2016_153551,TN_VARDAH_2016,0,f7a4aa4e44e1e7e4
TN_VARDAH_2016_183210,TN_VARDAH_2016,0,29b5089cd3195983
TN_VARDAH_2016_000085,TN_VARDAH_2016,0,ac6430d8c3eaf355
TN_VARDAH_2016_021926,TN_VARDAH_2016,0,6d5573fcf7f732cd
TN_VARDAH_2016_046603,TN_VARDAH_2016,0,1fdc122c24320ec7
TN_VARDAH_2016_071324,TN_VARDAH_2016,1,c5a7adfbddcb6027
TN_VARDAH_2016_077377,TN_VARDAH_2016,0,f60dd887a2c7a69e
TN_VARDAH_2016_096531,TN_VARDAH_2016,1,47d2c75af9481809
TN_VARDAH_2016_123872,TN_VARDAH_2016,0,9b0c0fb957953f9b
TN_VARDAH_2016_153594,TN_VARDAH_2016,0,658fa49d41bdbc1e
TN_VARDAH_2016_183267,TN_VARDAH_2016,0,b97b0d60e87ac8e1
TN_VARDAH_2016_005022,TN_VARDAH_2016,0,5b3e4251de5a6f0a
TN_VARDAH_2016_005106,TN_VARDAH_2016,0,2f989e0268c07e4c
TN_VARDAH_2016_026810,TN_VARDAH_2016,0,669f49a1a1d847c0
TN_VARDAH_2016_051549,TN_VARDAH_2016,0,a900961a92a84a9d
TN_VARDAH_2016_076287,TN_VARDAH_2016,1,6ae468c020c41647
TN_VARDAH_2016_128772,TN_VARDAH_2016,0,219a07b4e3153be2
TN_VARDAH_2016_158538,TN_VARDAH_2016,2,8886d40c3d35cd60
TN_VARDAH_2016_188143,TN_VARDAH_2016,1,57d17ae1500c1b6d
TN_VARDAH_2016_009968,TN_VARDAH_2016,0,8b7e3613bc25e17a
TN_VARDAH_2016_010064,TN_VARDAH_2016,1,15b139a4d0787375
TN_VARDAH_2016_056466,TN_VARDAH_2016,0,44ec993d8d2d66b5
TN_VARDAH_2016_081223,TN_VARDAH_2016,0,05a94280bb59dc4d
TN_VARDAH_2016_106252,TN_VARDAH_2016,0,8ac8983e397306ca
TN_VARDAH_2016_133734,TN_VARDAH_2016,0,316ff694c16e4602
TN_VARDAH_2016_163462,TN_VARDAH_2016,1,394906cb103be0a8
TN_VARDAH_2016_193151,TN_VARDAH_2016,0,7994795feb76d2f5
TN_VARDAH_2016_010053,TN_VARDAH_2016,0,2097a1bf5a0fb12c
TN_VARDAH_2016_010349,TN_VARDAH_2016,0,e535808e19280802
TN_VARDAH_2016_031864,TN_VARDAH_2016,0,279b0b6bc4912f1b
TN_VARDAH_2016_056517,TN_VARDAH_2016,2,1dea4f4bf0031148
TN_VARDAH_2016_081336,TN_VARDAH_2016,0,00f612a544cf98df
TN_VARDAH_2016_106198,TN_VARDAH_2016,0,91de77c399ea1290
TN_VARDAH_2016_106477,TN_VARDAH_2016,0,df11aecbb8268b2d
TN_VARDAH_2016_163484,TN_VARDAH_2016,0,877f653ff2ff43a6
TN_VARDAH_2016_193214,TN_VARDAH_2016,0,0cced8086a4a2c2f
TN_VARDAH_2016_015035,TN_VARDAH_2016,0,987bc717ce8df795
TN_VARDAH_2016_014984,TN_VARDAH_2016,0,0afcad15ff4a80f7
TN_VARDAH_2016_036736,TN_VARDAH_2016,0,21f58770c0244a2b
TN_VARDAH_2016_061423,TN_VARDAH_2016,0,19b2892be6075dfb
TN_VARDAH_2016_086177,TN_VARDAH_2016,0,4c71415523102363
TN_VARDAH_2016_111110,TN_VARDAH_2016,0,4ce1b2bf809c34d1
TN_VARDAH_2016_111264,TN_VARDAH_2016,0,62c4ec0371e20dcc
TN_VARDAH_2016_138714,TN_VARDAH_2016,0,757cf63896bea7e2
TN_VARDAH_2016_168511,TN_VARDAH_2016,0,b97546da6586188e
TN_VARDAH_2016_198258,TN_VARDAH_2016,0,b871cfd471c00523
TN_VARDAH_2016_019905,TN_VARDAH_2016,0,52745e99d89ea6e6
TN_VARDAH_2016_019956,TN_VARDAH_2016,0,694a4a730c07ad27
TN_VARDAH_2016_041767,TN_VARDAH_2016,0,a176719b7ada044f
TN_VARDAH_2016_066410,TN_VARDAH_2016,0,36ea73989143fd90
TN_VARDAH_2016_091154,TN_VARDAH_2016,1,538cb1e5064a5cc4
TN_VARDAH_2016_116042,TN_VARDAH_2016,0,2e8b47ee1ba7d5f7
TN_GAJA_2018_000001,TN_GAJA_2018,1,0b2c7bd7c4a43c79
TN_GAJA_2018_000007,TN_GAJA_2018,0,1bf6cdb15de55066
TN_GAJA_2018_006251,TN_GAJA_2018,0,3dfca57bd4058d2b
TN_GAJA_2018_010200,TN_GAJA_2018,0,94bc6a5e39c4444f
TN_GAJA_2018_016691,TN_GAJA_2018,0,13bff53a7c7c0cb9
TN_GAJA_2018_033170,TN_GAJA_2018,0,0c4d9d800b6a3e49
TN_GAJA_2018_033217,TN_GAJA_2018,0,7b51b69fd8908bc8
TN_GAJA_2018_046649,TN_GAJA_2018,0,13fe0a4f4411e9fc
TN_GAJA_2018_054446,TN_GAJA_2018,0,f4ff91d7ebda091b
TN_GAJA_2018_063623,TN_GAJA_2018,0,f22e464eba9a0706
TN_GAJA_2018_000003,TN_GAJA_2018,0,b19805f258b78207
TN_GAJA_2018_006248,TN_GAJA_2018,0,b48ae2c607cba467
TN_GAJA_2018_006269,TN_GAJA_2018,0,398ff4ad3913293e
TN_GAJA_2018_010247,TN_GAJA_2018,0,c277c759777a28a5
TN_GAJA_2018_016681,TN_GAJA_2018,0,31d84b0df1c2c88f
TN_GAJA_2018_016904,TN_GAJA_2018,0,2ab0c65c91a23aa8
TN_GAJA_2018_033892,TN_GAJA_2018,0,0a6e0745bc82c8d0
TN_GAJA_2018_046641,TN_GAJA_2018,0,9bffe70b00424221
TN_GAJA_2018_054447,TN_GAJA_2018,0,99e6f61b1b7ed958
TN_GAJA_2018_063621,TN_GAJA_2018,0,63ba683a4ca23491
TN_GAJA_2018_001089,TN_GAJA_2018,1,8cae3d6199b42c98
TN_GAJA_2018_001093,TN_GAJA_2018,0,076e33892fbf28da
TN_GAJA_2018_011204,TN_GAJA_2018,0,41847ef434010c29
TN_GAJA_2018_017083,TN_GAJA_2018,0,0018995c613c4814
TN_GAJA_2018_034717,TN_GAJA_2018,1,17afc711e174a674
TN_GAJA_2018_034733,TN_GAJA_2018,0,dd71ae74827a1ad5
TN_GAJA_2018_047532,TN_GAJA_2018,0,adb626801e782b1e
TN_GAJA_2018_054766,TN_GAJA_2018,0,8682214f6a0e44cb
TN_GAJA_2018_064266,TN_GAJA_2018,0,b6d02efe9cecfe21
TN_GAJA_2018_001094,TN_GAJA_2018,0,215ce932d853d9ff
TN_GAJA_2018_001097,TN_GAJA_2018,0,63b5547583660299
TN_GAJA_2018_006764,TN_GAJA_2018,0,1210cd6db06e97e2
TN_GAJA_2018_011220,TN_GAJA_2018,0,c0799beb35f679f4
TN_GAJA_2018_017079,TN_GAJA_2018,0,95ae82a4f57bc714
TN_GAJA_2018_020419,TN_GAJA_2018,0,1a4fdb984a5aeeea
TN_GAJA_2018_034730,TN_GAJA_2018,1,f9442b071b32702f
TN_GAJA_2018_047530,TN_GAJA_2018,0,c456699bcbfbb11f
TN_GAJA_2018_054774,TN_GAJA_2018,0,c9ea11e6783b8be4
TN_GAJA_2018_064278,TN_GAJA_2018,0,ed16bd24b6362668
TN_GAJA_2018_002172,TN_GAJA_2018,0,da08e8c7173fe86e
TN_GAJA_2018_002173,TN_GAJA_2018,0,de4eec932d437a5b
TN_GAJA_2018_007816,TN_GAJA_2018,0,a8b929f046ebd0e5
TN_GAJA_2018_012082,TN_GAJA_2018,0,90cbae4291a59798
TN_GAJA_2018_019847,TN_GAJA_2018,0,c10e15ac5e233f32
TN_GAJA_2018_036106,TN_GAJA_2018,0,e5ab1ecd810b9742
TN_GAJA_2018_048489,TN_GAJA_2018,0,70d80d48845db8ee
TN_GAJA_2018_048482,TN_GAJA_2018,0,62d3060062a07c09
TN_GAJA_2018_065040,TN_GAJA_2018,0,47e9112484bc3652
TN_GAJA_2018_002191,TN_GAJA_2018,0,53a87865af15b8d9
TN_GAJA_2018_008573,TN_GAJA_2018,0,261b5d12ae169643
TN_GAJA_2018_012095,TN_GAJA_2018,0,1466aba96926f2ca
TN_GAJA_2018_036108,TN_GAJA_2018,0,53354c05a2129c7c
TN_GAJA_2018_037699,TN_GAJA_2018,0,cdfa8bb4e033ed45
TN_GAJA_2018_048505,TN_GAJA_2018,0,a67e5d152eee78dd
TN_GAJA_2018_055331,TN_GAJA_2018,0,d460ff142bcc793d
TN_GAJA_2018_065039,TN_GAJA_2018,0,e771decd081d9fc6
TN_GAJA_2018_003844,TN_GAJA_2018,0,23cb1c2e4b4105b9
TN_GAJA_2018_003846,TN_GAJA_2018,0,b804f14793473c95
TN_GAJA_2018_008575,TN_GAJA_2018,0,0d499e8f007d15c4
TN_GAJA_2018_013554,TN_GAJA_2018,0,fd6ad55ca3766478
TN_GAJA_2018_023542,TN_GAJA_2018,0,0ad642e5651f10af
TN_GAJA_2018_037691,TN_GAJA_2018,1,209a049dfe297edc
TN_GAJA_2018_037708,TN_GAJA_2018,0,a82556837f013549
TN_GAJA_2018_049295,TN_GAJA_2018,2,c50764eb5914763f
TN_GAJA_2018_056050,TN_GAJA_2018,0,4dce71888192b92c
TN_GAJA_2018_066025,TN_GAJA_2018,0,f7928ad790fbff68
TN_GAJA_2018_005634,TN_GAJA_2018,0,e1f6c93713a750c4
TN_GAJA_2018_005643,TN_GAJA_2018,0,0a9a24a9445f6c16
TN_GAJA_2018_009842,TN_GAJA_2018,0,28d9f32ee1b222fa
TN_GAJA_2018_014523,TN_GAJA_2018,0,e86a95379645540a
TN_GAJA_2018_028483,TN_GAJA_2018,0,404e1fb938bc9ccc
TN_GAJA_2018_042652,TN_GAJA_2018,0,27d1cd8922ce387a
TN_GAJA_2018_042656,TN_GAJA_2018,0,dafddd8d08c4c265
TN_GAJA_2018_052775,TN_GAJA_2018,1,1de342feb1ee538f
TN_GAJA_2018_061038,TN_GAJA_2018,0,c04c7a5d18ca522b
TN_GAJA_2018_068999,TN_GAJA_2018,1,22c919c480f0d639
TN_GAJA_2018_069438,TN_GAJA_2018,0,b981bb723d710955
TN_GAJA_2018_069641,TN_GAJA_2018,0,f0b72d9f76ad664a
TN_GAJA_2018_010198,TN_GAJA_2018,0,bd24613e19a9ef75
TN_GAJA_2018_016678,TN_GAJA_2018,0,e2e853e991791831
TN_GAJA_2018_000012,TN_GAJA_2018,0,012bfcfdfbcc676d
TN_GAJA_2018_006253,TN_GAJA_2018,0,c32c981c26394fc7
TN_GAJA_2018_010207,TN_GAJA_2018,0,f97a7679a03de409
TN_GAJA_2018_016694,TN_GAJA_2018,0,902a313599d80145
TN_GAJA_2018_033171,TN_GAJA_2018,0,a2353551e8080a3a
TN_GAJA_2018_033263,TN_GAJA_2018,0,5c261f7fe28ad4e0
TN_GAJA_2018_046657,TN_GAJA_2018,2,fd89b7868f3fbcda
TN_GAJA_2018_054451,TN_GAJA_2018,0,13973c15d1bdbd81
TN_GAJA_2018_063630,TN_GAJA_2018,0,f0df1f4fb83ad4a1
TN_GAJA_2018_000036,TN_GAJA_2018,0,cd030424aba6962c
TN_GAJA_2018_006249,TN_GAJA_2018,0,e1ff74d3f8562d6b
TN_GAJA_2018_006275,TN_GAJA_2018,0,bfc99525fa8fc66b
TN_GAJA_2018_010267,TN_GAJA_2018,0,a005c514f1dddd07
TN_GAJA_2018_016682,TN_GAJA_2018,1,b6a7adadedc52c8a
TN_GAJA_2018_033172,TN_GAJA_2018,0,0828d5d9218afc55
TN_GAJA_2018_034312,TN_GAJA_2018,0,9e9612347f68d773
TN_GAJA_2018_046651,TN_GAJA_2018,0,afecd5e5aa17c70c
TN_GAJA_2018_054448,TN_GAJA_2018,1,33c8da2481c3398c
TN_GAJA_2018_063626,TN_GAJA_2018,0,c696fb21edeb02fb
TN_GAJA_2018_001090,TN_GAJA_2018,0,5f633b4694deb369
TN_GAJA_2018_001108,TN_GAJA_2018,1,1ec625d715b34dbe
TN_GAJA_2018_006768,TN_GAJA_2018,0,56d4ebdfd67a8e4a
TN_GAJA_2018_011206,TN_GAJA_2018,0,89e644ba7c48d24f
TN_GAJA_2018_017089,TN_GAJA_2018,0,64449b187066a729
TN_GAJA_2018_034718,TN_GAJA_2018,0,cbe57c3c438ab473
TN_GAJA_2018_034825,TN_GAJA_2018,0,17a7a4f4025fdf89
TN_GAJA_2018_047535,TN_GAJA_2018,0,dfda6966c2da4fbc
TN_GAJA_2018_054767,TN_GAJA_2018,0,3b363675ae247097
TN_GAJA_2018_064267,TN_GAJA_2018,0,009d6b5ebd039194
TN_GAJA_2018_001099,TN_GAJA_2018,2,7497027d490acebf
TN_GAJA_2018_001117,TN_GAJA_2018,0,85f8e626b7bb8775
TN_GAJA_2018_006770,TN_GAJA_2018,0,52446abce41a1f32
TN_GAJA_2018_011221,TN_GAJA_2018,0,a54d9c97fead37eb
TN_GAJA_2018_023237,TN_GAJA_2018,0,c166e174ec52e1fc
TN_GAJA_2018_034739,TN_GAJA_2018,0,a7587bb7fe250f06
TN_GAJA_2018_047538,TN_GAJA_2018,0,dc53b12a4b331d12
TN_GAJA_2018_054784,TN_GAJA_2018,0,3f8e7f424d9f28b8
TN_GAJA_2018_064286,TN_GAJA_2018,0,c01190b9a6622693
TN_GAJA_2018_002181,TN_GAJA_2018,0,4c43e31f1a5153f4
TN_GAJA_2018_002178,TN_GAJA_2018,0,27ef1bcc1d3b698f
