building_id,event_id,event_name,district,disaster_type,label,label_name,confidence,evidence_type,evidence_tier,evidence_source,evidence_url,evidence_geometry_available,evidence_description,spatial_match_status,building_area,intersection_area,overlap_ratio,geometry_hash,multi_event_flag,sample_type,sar_pre_path,sar_post_path,optical_pre_path,optical_post_path,building_mask_path,chip_size,resolution,crs,split
TN_VARDAH_2016_116247,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,228.1,228.1,1.0,af4e77ff6593cd14,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_116247/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_116247/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_116247/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_116411,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,165.21,165.21,1.0,ef34dd423349d953,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_116411/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_116411/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_116411/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_143943,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,152.73,152.73,1.0,825a2827f3f14c09,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_143943/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_143943/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_143943/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_173459,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,26.71,26.71,1.0,3137f36b86bf4d21,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_173459/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_173459/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_173459/building_mask.npy,1,10.0,EPSG:32644,train
TN_VARDAH_2016_203085,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,14.0,14.0,1.0,26b4a0d8ee101b0b,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_203085/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_203085/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_203085/building_mask.npy,1,10.0,EPSG:32644,train
TN_VARDAH_2016_121273,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,11.44,11.44,1.0,4eb63704847904b6,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_121273/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_121273/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_121273/building_mask.npy,1,10.0,EPSG:32644,train
TN_VARDAH_2016_123030,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,31.57,31.57,1.0,89128dd3905d79c6,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_123030/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_123030/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_123030/building_mask.npy,1,10.0,EPSG:32644,train
TN_VARDAH_2016_206147,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,25.84,25.84,1.0,c7f791acd10c376a,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_206147/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_206147/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_206147/building_mask.npy,1,10.0,EPSG:32644,train
TN_VARDAH_2016_000011,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,36.09,36.09,1.0,b0063f22dea0a769,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000011/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000011/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000011/building_mask.npy,1,10.0,EPSG:32644,train
TN_VARDAH_2016_000057,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,103.87,103.87,1.0,c081811b4da200f1,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000057/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000057/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000057/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_021832,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,255.72,255.72,1.0,50017d694419c141,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_021832/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_021832/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_021832/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_046560,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,48.89,48.89,1.0,b2a657bf3879c441,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_046560/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_046560/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_046560/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_071298,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,239.86,239.86,1.0,99cf0d68119a84ed,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_071298/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_071298/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_071298/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_073991,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,71.37,71.37,1.0,9ef5002021e17988,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_073991/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_073991/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_073991/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_096262,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,62.7,62.7,1.0,00765346cd16f43b,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_096262/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_096262/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_096262/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_123803,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,1,DAMAGED,MEDIUM,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus Emergency Management Service damage grading,https://emergency.copernicus.eu/,TRUE,Credit building damage reported by joint satellite analysis.,PASS_SUPPORTED,312.19,312.19,1.0,4a1ae37ee23e7f97,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_123803/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_123803/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_123803/building_mask.npy,3,10.0,EPSG:32644,train
TN_VARDAH_2016_153540,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,30.57,30.57,1.0,d51d013e961061a3,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_153540/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_153540/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_153540/building_mask.npy,1,10.0,EPSG:32644,train
TN_VARDAH_2016_183199,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,432.53,432.53,1.0,dbb85aed8d0d0943,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_183199/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_183199/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_183199/building_mask.npy,3,10.0,EPSG:32644,train
TN_VARDAH_2016_000048,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,110.05,110.05,1.0,880e5fa7749e1676,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000048/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000048/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000048/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_000054,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,106.76,106.76,1.0,ebdfe4b00267a08d,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000054/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000054/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_000054/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_021882,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,48.43,48.43,1.0,040ffe34d73cfc26,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_021882/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_021882/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_021882/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_046572,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,89.45,89.45,1.0,fd2fbc38bcbb5cba,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_046572/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_046572/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_046572/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_071291,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,28.72,28.72,1.0,cbb1306fd2293612,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_071291/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_071291/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_071291/building_mask.npy,1,10.0,EPSG:32644,train
TN_VARDAH_2016_074085,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,214.96,214.96,1.0,bb1898058d0d9800,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_074085/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_074085/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_074085/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_096385,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,87.1,87.1,1.0,61af558d80bcb223,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_096385/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_096385/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_096385/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_123829,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,86.61,86.61,1.0,2efbd1adfe107140,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_123829/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_123829/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_123829/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_153556,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,47.44,47.44,1.0,b641ade6622365d3,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_153556/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_153556/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_153556/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_183234,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,75.19,75.19,1.0,070ae72adf2aa97c,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_183234/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_183234/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_183234/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_004999,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,43.93,43.93,1.0,dec2297f164f5e1a,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_004999/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_004999/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_004999/building_mask.npy,1,10.0,EPSG:32644,train
TN_VARDAH_2016_026785,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,698.79,698.79,1.0,07353ef1dfb7b055,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_026785/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_026785/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_026785/building_mask.npy,4,10.0,EPSG:32644,train
TN_VARDAH_2016_051531,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,2,DESTROYED,HIGH,HIGH_RES_PRE_POST,TIER_3_STRONG,UNOSAT detailed damage assessment shapes,https://emergency.copernicus.eu/,TRUE,Authoritative building complete collapse verification.,PASS_SUPPORTED,116.3,116.3,1.0,ba266b17a4be8d6d,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_051531/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_051531/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_051531/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_076273,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,58.22,58.22,1.0,98c021d6a8fb065a,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_076273/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_076273/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_076273/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_080873,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,44.19,44.19,1.0,d9f6dacb66013d64,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_080873/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_080873/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_080873/building_mask.npy,1,10.0,EPSG:32644,train
TN_VARDAH_2016_101236,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,15.53,15.53,1.0,429a4d323f7bf038,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_101236/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_101236/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_101236/building_mask.npy,1,10.0,EPSG:32644,train
TN_VARDAH_2016_128762,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,103.96,103.96,1.0,563b4e2180f152e2,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_128762/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_128762/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_128762/building_mask.npy,2,10.0,EPSG:32644,train
TN_VARDAH_2016_158521,TN_VARDAH_2016,Cyclone Vardah 2016,Chennai,cyclones,0,INTACT,HIGH,DISASTER_ASSESSMENT,TIER_2_STRONG,Copernicus EMS no-damage vector verification,https://emergency.copernicus.eu/,TRUE,Footprint remains structurally intact after storm landfall verification.,PASS_SUPPORTED,83.63,83.63,1.0,898adcc6a3b97413,MULTI_EVENT_BUILDING,SAR_ONLY,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_158521/sar_pre.npy,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_158521/sar_post.npy,none,none,data/tamil_nadu/chips_scaled//TN_VARDAH_2016/TN_VARDAH_2016_158521/building_mask.npy,2,10.0,EPSG:32644,train
